"folioviv","","conex_inte","ing_cor","energia","comunica","menores"
"1602575204","","1","27400.78","2155.64","580.64","0"
"1602575205","","2","45739.74","1313.46","145.16","0"
"1602575206","","1","154684.38","2612.9","1140","3"
"1602609501","","2","26063.53","180","555","0"
"1602609502","","2","14776.61","345","116.12","0"
"1602609503","","1","22010.86","240","13814.03","0"
"1602609504","","1","13159.17","3953.22","2430","0"
"1602609505","","2","59905.2","697.5","580.64","0"
"1602609506","","2","22746.11","403.5","1004.32","0"
"1602939309","","2","33254.89","1596.77","1420.64","0"
"1602939310","","1","28793.83","1643.22","1720.64","0"
"1602939311","","2","23233.05","1850.8","290.32","3"
"1602939312","","2","68091.96","420","580.64","2"
"1602939501","","1","318327.02","1882.74","1500","1"
"1602939503","","2","59358.33","1440","290.32","1"
"1602939505","","2","22129.18","1973.22","87.09","0"
"1602939506","","2","51137.81","1551.29","725.8","0"
"1602939819","","1","84688.49","3105","1350","2"
"1602939820","","1","84467.2","4138.5","1515","1"
"1602939821","","2","38360.64","2055","2340","1"
"1602939823","","2","31817.69","240","600","0"
"1602939824","","2","41409.83","2115","1455","1"
"1602939913","","1","54059.16","2102.41","13524.19","0"
"1602939914","","2","14659.9","1707.81","290.32","0"
"1602939915","","2","13154.69","515.32","638.7","2"
"1602939918","","2","25185.27","2144.41","290.32","2"
"1603090501","","2","45082.36","420","580.64","0"
"1603090502","","1","36546.21","624.53","1340.32","0"
"1603090502","","1","20215.13","415.5","290.32","0"
"1603090503","","2","41302.51","450","290.32","0"
"1603090505","","2","17430.36","180","1161.29","0"
"1603090505","","2","23947.79","1903.01","290.32","0"
"1603090506","","2","15222.97","1933.88","1800","0"
"1603130601","","2","23509.13","318","240","0"
"1603130603","","1","42431.44","1185","1470","2"
"1603130604","","1","35901.63","282","1650","0"
"1603130605","","1","19137.38","1825.5","861","1"
"1603130606","","2","6024.04","351","45","0"
"1603186701","","2","44837.65","2202","1050","0"
"1603186702","","2","39786.85","2241","780","1"
"1603186703","","2","34523.82","195","600","0"
"1603186703","","2","21311.2","150","450","0"
"1603186704","","1","61361.77","1650","1950","2"
"1603186705","","1","29809.62","1005","1350","3"
"1603186706","","2","60485.38","255","1980","2"
"1603192201","","2","58423.23","225","580.64","1"
"1603192202","","2","31359.2","2285.8","290.32","0"
"1603192203","","2","20001.35","82.5","290.32","0"
"1603192204","","2","52038.35","720.48","290.32","0"
"1603192205","","2","21592.93","2105.8","290.32","0"
"1603192206","","1","22815.89","1926.77","1130.32","0"
"1603247007","","1","26362.83","600","1547.32","0"
"1603247008","","2","25441.62","231","1250.32","2"
"1603247009","","2","40597.82","375","1741.93","0"
"1603247011","","2","19836.59","768.38","290.32","0"
"1603247012","","2","13600.59","205.16","580.64","0"
"1603247401","","2","7161.54","1906.93","580.64","0"
"1603247402","","1","33538.87","150","2801.61","0"
"1603247403","","1","43410.86","1142.5","1320.96","1"
"1603247404","","2","79709.87","1890.96","696.77","4"
"1603247406","","1","63357.78","525","1451.61","0"
"1603247613","","1","32801.13","427.5","1659","0"
"1603247614","","2","24953.11","840","150","0"
"1603247615","","1","71812.7","375","1575","0"
"1603247616","","2","46367.18","412.5","15600","0"
"1603247617","","1","64909.87","450","1890","0"
"1603247618","","1","32050.81","2145","2217","0"
"1603247719","","2","27840.28","255","300","1"
"1603247720","","1","53363.51","750","900","0"
"1603247721","","1","63273.4","1425","2880","3"
"1603247722","","1","39395.08","345","1917","0"
"1603294201","","2","40672.42","367.5","1016.12","2"
"1603294202","","2","17084.09","1620","290.32","0"
"1603294203","","2","51752.46","600","377.41","1"
"1603294203","","2","30585.25","1833.87","290.32","3"
"1603294204","","1","29365.87","375","1602.48","0"
"1603294205","","1","61713.12","3975","3489.58","1"
"1603294206","","1","104545.18","2587.25","4430.31","3"
"1603294314","","2","55919.97","1793.9","2177.41","0"
"1603294316","","2","35035.62","1983.87","290.32","1"
"1603294317","","2","23122.76","357","145.16","2"
"1603294318","","2","34533.31","2096.31","290.32","2"
"1603294508","","2","15767.32","2000.8","945","0"
"1603294509","","2","9512.46","258","580.64","1"
"1603294510","","2","28517.86","2015.8","2106.29","0"
"1603294511","","1","25788.2","1536.29","1030.64","0"
"1603294512","","1","26926.28","300","1620.96","0"
"1603294919","","2","75311.92","2622.58","1480.64","1"
"1603294920","","2","61432.11","2238.38","870.96","0"
"1603294921","","2","14673.91","270","290.32","1"
"1603294923","","2","22098.89","270","580.64","0"
"1603294924","","2","33942.3","1984.83","290.32","0"
"1603366214","","2","68932.57","520.5","1200","3"
"1603366216","","2","10326.01","90","580.64","0"
"1603366217","","1","145009.52","1680","1986","1"
"1603366218","","2","15428.14","607.25","290.32","0"
"1603366519","","2","56512.03","1405.5","2010","0"
"1603366520","","2","65230.44","1380","2012.32","0"
"1603366521","","1","19192.84","180","1484.32","0"
"1603366522","","1","164878.08","450","2775.29","0"
"1603366524","","1","75962.49","1050","1457.32","0"
"1603366601","","1","169985.15","2842.5","1977","2"
"1603366602","","2","43770.47","2400","600","1"
"1603366604","","2","83322.58","2070","22500","0"
"1603366605","","1","82236.84","4350","2400","1"
"1603366606","","2","33403.16","525","600","0"
"1603366707","","1","29091.89","1627.5","1560","0"
"1603366708","","1","27022","3292.5","1467","0"
"1603366709","","1","39143.32","1800","750","2"
"1603366710","","1","68842.6","2250","450","1"
"1603366711","","1","149983.79","640.5","1917","2"
"1603366712","","1","96628.38","3600","2400","0"
"1603460013","","2","39826.54","657","290.32","2"
"1603460014","","2","24735.29","1140.14","1161.29","2"
"1603460015","","2","47665.52","2559.67","870.96","1"
"1603460016","","1","86593.9","12241.93","3851.61","0"
"1603460017","","2","23365.22","450","290.32","0"
"1603460018","","2","26609.92","1221.96","580.64","1"
"1603460407","","1","58597.16","460.5","1741.93","2"
"1603460408","","2","35887.96","735","725.8","0"
"1603460409","","2","38870.32","675","580.64","0"
"1603460410","","2","35951.08","300","580.64","2"
"1603460411","","1","65602.6","1800","1460.32","1"
"1603460412","","2","20511.91","387","580.64","0"
"1603460619","","1","116369.77","1950","2760","0"
"1603460620","","2","21491.79","558","900","3"
"1603460621","","2","29156.5","750","300","0"
"1603460622","","2","31993.67","340.5","5100","1"
"1603460623","","2","31941.77","1890","300","2"
"1603460624","","2","49352.45","480","300","0"
"1603460801","","1","107218","4740","3240","1"
"1603460803","","2","46427.53","415.5","450","2"
"1603460805","","1","71425.34","9225","3021","0"
"1603460806","","2","30075.06","180","600","0"
"1603494207","","2","26172.01","870.96","1161.29","2"
"1603494209","","1","61793.7","525","600","0"
"1603494320","","2","33735.75","420","900","0"
"1603494321","","2","24597.15","1660.44","290.32","1"
"1603494322","","2","18898.72","450","725.8","1"
"1603494323","","2","15858.85","1089","1625.8","1"
"1603494324","","2","33823.36","67.5","870.96","0"
"1603494513","","2","20365.4","1770.96","890.32","1"
"1603494514","","1","61069.11","1200","2040.96","0"
"1603494515","","2","28195.69","1040.32","290.32","3"
"1603494517","","2","62473.26","2249.75","1470.96","1"
"1603494518","","2","39800.99","405","580.64","0"
"1603494701","","2","50879.97","450","9750","1"
"1603494702","","2","32267.19","405","600","0"
"1603494703","","2","28737.86","351","1200","2"
"1603494704","","2","38710.48","322.5","9600","0"
"1603494705","","1","48860.65","2370","1590","0"
"1603494706","","2","30775.24","675","600","1"
"1603584022","","1","29635.59","787.24","435.48","0"
"1603584023","","1","42250.42","2279.51","3618.58","0"
"1603584024","","1","48909.09","3578.22","5940","0"
"1603584414","","2","73534.21","1654.83","1150.64","0"
"1603584415","","1","158226.56","675","2421.29","0"
"1603584416","","2","62846.59","2554.83","1161.29","0"
"1603584807","","2","19485.23","1860","450","0"
"1603584808","","2","72075.7","1689","900","3"
"1603584809","","1","36299.98","382.5","1500","2"
"1603584811","","1","39206.54","630","1530","0"
"1603584901","","1","108795.41","5401.93","1780.64","2"
"1603584902","","1","61333.52","258","2287.16","0"
"1603584903","","2","69334.66","2341.93","2941.93","0"
"1603584904","","1","50580.25","3083.22","1777.64","0"
"1603584905","","2","109031.31","2101.93","1335.48","2"
"1603584906","","1","35741.2","2569.34","1161.29","0"
"1603614302","","1","46415.64","1255.64","890.32","1"
"1603614303","","2","23460.23","225","435.48","2"
"1603614305","","2","10240.17","324.91","1280.32","0"
"1603614419","","1","47346.02","375","1430.32","0"
"1603614420","","2","66469.58","1981.93","580.64","3"
"1603614421","","2","30592.33","339","1128","1"
"1603614422","","2","57862.27","2148.38","2922.58","2"
"1603614423","","1","41219.9","879.14","2895.48","2"
"1603614424","","1","34656.26","348","1952.8","0"
"1603614813","","1","125656.71","1815","1350","0"
"1603614814","","2","35559.59","1044","600","0"
"1603614816","","1","20259.79","2475","1017","2"
"1603614816","","1","15885.24","675","150","2"
"1603614817","","2","29061.19","420","300","1"
"1603614818","","2","12122.95","742.5","600","0"
"1603614907","","2","22509.33","951.23","290.32","2"
"1603614908","","1","27840.14","1161.14","2050.64","2"
"1603614909","","2","21877.66","181.83","580.64","0"
"1603614910","","2","39304.26","1982.08","3107.61","2"
"1603614912","","2","28587.21","970.64","580.64","1"
"1603919213","","1","187169.59","9004.83","5126.32","1"
"1603919214","","2","17264.92","2032.25","290.32","0"
"1603919215","","2","31383.69","2627.41","580.64","0"
"1603919216","","2","45908.08","1979.27","1330.64","0"
"1603919217","","1","410607.16","2407.25","1780.64","2"
"1603919218","","1","34523.34","1515.29","3091.93","2"
"1603919519","","1","36586.93","75","1180.64","0"
"1603919522","","1","53919.32","424.5","1625.32","1"
"1603919523","","1","28144.5","1045.64","1490.32","0"
"1603919601","","1","49188.74","2430","2400","0"
"1603919603","","2","58139.7","1152","1080","0"
"1603919604","","2","62027","2722.5","2100","1"
"1603919605","","1","103180.32","2055","3267","1"
"1603919707","","1","78147.52","600","2100","0"
"1603919708","","1","50167.81","2160","1200","1"
"1603919709","","1","80015.01","300","3900","0"
"1603919710","","1","46334.16","2130","2040","0"
"1603919711","","2","67475.37","450","900","2"
"1603919712","","1","32852.44","300","930","0"
"1604012001","","1","53003.08","1292.8","1310.32","2"
"1604012002","","1","23391.17","705.48","1040.32","3"
"1604012003","","1","19422.52","1020.48","580.64","2"
"1604012005","","2","32122.44","195","580.64","1"
"1604012006","","2","23010.61","1468.79","580.64","1"
"1604012219","","1","36431.86","270","980.32","0"
"1604012221","","1","36646.37","648.38","580.64","1"
"1604012222","","1","65133.64","1705.64","1640.32","3"
"1604012224","","1","17061.51","1304.46","580.64","2"
"1604012607","","1","40785.24","345","1944","1"
"1604012609","","2","33772.11","165","900","0"
"1604012610","","2","44478.65","348","1143","3"
"1604012611","","1","51481.23","871.5","2340","0"
"1604012713","","1","17156.49","525","1740","0"
"1604012714","","1","20286.88","240","1830","0"
"1604012715","","2","22551.62","546","900","0"
"1604012717","","1","45772.13","495","3420","0"
"1604012718","","2","23483.58","450","300","3"
"1604160307","","1","53835.26","1407.08","1774.64","0"
"1604160308","","2","35079.7","262.5","1306.45","0"
"1604160309","","1","11212.12","2121.77","1200","0"
"1604160310","","2","18489.27","127.5","290.32","0"
"1604160311","","2","20326.75","1693.44","3472.25","0"
"1604160312","","1","40339.3","2941.93","1490.32","0"
"1604160501","","2","31131.13","802.64","1451.61","3"
"1604160502","","2","8651.71","492.82","638.7","1"
"1604160503","","2","28247.59","732.14","580.64","3"
"1604160504","","2","30841.44","1506.29","580.64","3"
"1604160505","","2","24104.27","1170.96","580.64","0"
"1604160506","","1","106568.23","1921.45","3184.93","2"
"1604160820","","2","30196.69","1170","300","0"
"1604160821","","2","30059","1084.5","600","2"
"1604160822","","2","9211.45","514.5","60","1"
"1604160824","","2","33811.46","1200","600","2"
"1604160913","","1","27087.88","2563.54","2010.96","3"
"1604160916","","1","24380.37","1470.96","435.48","0"
"1604160917","","2","27280.86","297","290.32","0"
"1604160918","","2","28983.63","3060.87","1165.64","0"
"1604199301","","1","160217.77","494.22","2084.32","0"
"1604199302","","1","63740.9","5854.83","1200","0"
"1604199303","","1","129752.82","1985.17","1548.38","3"
"1604199304","","1","45831.46","306","1167","1"
"1604199305","","1","36586.52","1347.52","1167","0"
"1604199306","","1","37663.96","300","2340","0"
"1604199419","","1","246640.06","3718.54","1800","0"
"1604199420","","2","25234.69","620.32","435.48","1"
"1604199421","","1","41215.16","3222.58","3018.29","0"
"1604199422","","2","55814.5","180","690","0"
"1604199423","","1","166995.7","525","3603.76","0"
"1604199813","","1","43829.84","2100","1200","0"
"1604199814","","1","54277.07","2850","1560","0"
"1604199817","","1","72442.6","3675","3000","0"
"1604199818","","1","33491.79","2160","2067","0"
"1604199907","","1","104060.31","469.5","1470.96","0"
"1604199909","","2","51868.2","899.75","1506","0"
"1604199910","","2","41993.26","2266.93","1161.29","0"
"1604199911","","1","25660.7","3803.22","2690.32","0"
"1604207007","","2","55178.85","654","1451.61","1"
"1604207008","","1","29733.59","1555.64","1045.16","0"
"1604207009","","1","69346.45","2075.8","3577.74","0"
"1604207010","","1","66104.22","1527.09","1756.45","0"
"1604207011","","1","84716.09","1947.29","2328.29","0"
"1604207012","","1","140609.04","2225.8","2690.32","1"
"1604207401","","2","33175.04","1442.64","348.38","0"
"1604207403","","1","24700.43","375","1717.64","0"
"1604207404","","2","22816.67","1751.61","900","0"
"1604207405","","2","17869.85","1796.17","1872.57","1"
"1604207406","","2","39905.2","324","145.16","0"
"1604207614","","1","36147.52","1785","1740","0"
"1604207615","","1","45877.82","129","60","0"
"1604207616","","2","9945.88","1065","540","0"
"1604207616","","2","24788.23","1935","450","0"
"1604207618","","2","30047.13","1228.5","1500","1"
"1604207719","","2","25708.61","885","840","0"
"1604207720","","2","16780.51","2250","750","0"
"1604207721","","1","32861.34","1926","1644","0"
"1604207723","","1","28876.43","3480","1767","0"
"1604207724","","1","36917.69","1605","1440","0"
"1604267201","","2","7766.82","240","580.64","0"
"1604267202","","2","37403.2","1461.29","600","0"
"1604267203","","1","45318.07","1780.64","2032.25","2"
"1604267204","","2","22872.83","750","1190.32","0"
"1604267205","","1","89302.93","5828.12","2037.96","1"
"1604267206","","2","9334.34","1316.61","600","0"
"1604267313","","2","65019.21","2010.96","1161.29","2"
"1604267314","","1","145572.28","2051.61","4112.9","1"
"1604267315","","2","50105.86","2554.83","2010.96","2"
"1604267316","","1","97872.51","1780.64","2811.29","1"
"1604267317","","2","66563.39","283.5","1991.61","1"
"1604267318","","1","21708.06","290.32","555","0"
"1604267508","","2","16618.57","1645.16","435.48","1"
"1604267509","","1","68539.45","300","2490.96","1"
"1604267510","","1","22744.56","375","1250.8","1"
"1604267511","","2","20227.2","448.5","145.16","0"
"1604267919","","2","37175.48","3193.54","435.48","0"
"1604267922","","1","88766.11","3483.87","750","0"
"1604267923","","1","28937.27","72.58","145.16","0"
